neuron_id,community_granularity_1,community_granularity_2,community_granularity_3
1660,1,21,222
1661,1,21,222
1662,1,21,222
1663,1,21,222
1664,1,21,222
1665,1,21,222
1666,1,21,222
1667,1,21,222
1668,1,21,222
1669,1,21,222
1670,1,21,222
1671,1,21,222
1672,1,21,222
1673,1,21,222
1674,1,21,222
1675,1,21,222
1676,1,21,222
1677,1,21,222
1678,1,21,222
1679,1,21,222
1680,1,21,229
1681,1,21,229
1682,1,21,229
1683,1,21,229
1684,1,21,229
1685,1,21,229
1686,1,21,229
1687,1,21,229
1688,1,21,229
1689,1,21,229
1690,1,21,229
1691,1,21,229
1692,1,21,229
1693,1,21,229
1694,1,21,229
1695,1,21,229
1696,1,21,229
1697,1,21,229
1698,1,21,229
1699,1,21,229
1700,1,21,227
1701,1,21,227
1702,1,21,227
1703,1,21,227
1704,1,21,227
1705,1,21,227
1706,1,21,227
1707,1,21,227
1708,1,21,227
1709,1,21,227
1710,1,21,227
1711,1,21,227
1712,1,21,227
1713,1,21,227
1714,1,21,227
1715,1,21,227
1716,1,21,227
1717,1,21,227
1718,1,21,227
1719,1,21,227
1720,1,29,307
1721,1,29,307
1722,1,29,307
1723,1,29,307
1724,1,29,307
1725,1,29,307
1726,1,29,307
1727,1,29,307
1728,1,29,307
1729,1,29,307
1730,1,29,309
1731,1,29,309
1732,1,29,309
1733,1,29,309
1734,1,29,309
1735,1,29,309
1736,1,29,309
1737,1,29,309
1738,1,29,309
1739,1,29,309
1740,1,29,309
1741,1,29,309
1742,1,29,309
1743,1,29,309
1744,1,29,309
1745,1,29,309
1746,1,29,309
1747,1,29,309
1748,1,29,309
1749,1,29,309
1750,1,29,304
1751,1,29,304
1752,1,29,304
1753,1,29,304
1754,1,29,304
1755,1,29,304
1756,1,29,304
1757,1,29,304
1758,1,29,304
1759,1,29,304
1760,1,29,304
1761,1,29,304
1762,1,29,304
1763,1,29,304
1764,1,29,304
1765,1,29,304
1766,1,29,304
1767,1,29,304
1768,1,29,304
1769,1,29,304
1770,1,29,300
1771,1,29,300
1772,1,29,300
1773,1,29,300
1774,1,29,300
1775,1,29,300
1776,1,29,300
1777,1,29,300
1778,1,29,300
1779,1,29,300
1780,8,91,927
1781,8,91,927
1782,8,91,927
1783,8,91,927
1784,8,91,927
1785,8,91,927
1786,8,91,927
1787,8,91,927
1788,8,91,927
1789,8,91,927
1790,8,91,927
1791,8,91,927
1792,8,91,927
1793,8,91,927
1794,8,91,927
1795,8,91,927
1796,8,91,927
1797,8,91,927
1798,8,91,927
1799,8,91,927
1800,8,91,923
1801,8,91,923
1802,8,91,923
1803,8,91,923
1804,8,91,923
1805,8,91,923
1806,8,91,923
1807,8,91,923
1808,8,91,923
1809,8,91,923
1810,8,91,923
1811,8,91,923
1812,8,91,923
1813,8,91,923
1814,8,91,923
1815,8,91,923
1816,8,91,923
1817,8,91,923
1818,8,91,923
1819,8,91,923
1820,8,91,926
1821,8,91,926
1822,8,91,926
1823,8,91,926
1824,8,91,926
1825,8,91,926
1826,8,91,926
1827,8,91,926
1828,8,91,926
1829,8,91,926
1830,8,91,921
1831,8,91,921
1832,8,91,921
1833,8,91,921
1834,8,91,921
1835,8,91,921
1836,8,91,921
1837,8,91,921
1838,8,91,921
1839,8,91,921
1840,8,91,921
1841,8,91,921
1842,8,91,921
1843,8,91,921
1844,8,91,921
1845,8,91,921
1846,8,91,921
1847,8,91,921
1848,8,91,921
1849,8,91,921
1850,8,91,924
1851,8,91,924
1852,8,91,924
1853,8,91,924
1854,8,91,924
1855,8,91,924
1856,8,91,924
1857,8,91,924
1858,8,91,924
1859,8,91,924
1860,8,98,997
1861,8,98,997
1862,8,98,997
1863,8,98,997
1864,8,98,997
1865,8,98,997
1866,8,98,997
1867,8,98,997
1868,8,98,997
1869,8,98,997
1870,8,98,994
1871,8,98,994
1872,8,98,994
1873,8,98,994
1874,8,98,994
1875,8,98,994
1876,8,98,994
1877,8,98,994
1878,8,98,994
1879,8,98,994
1880,8,98,994
1881,8,98,994
1882,8,98,994
1883,8,98,994
1884,8,98,994
1885,8,98,994
1886,8,98,994
1887,8,98,994
1888,8,98,994
1889,8,98,994
1890,1,23,249
1891,1,23,249
1892,1,23,249
1893,1,23,249
1894,1,23,249
1895,1,23,249
1896,1,23,249
1897,1,23,249
1898,1,23,249
1899,1,23,249
1900,1,23,240
1901,1,23,240
1902,1,23,240
1903,1,23,240
1904,1,23,240
1905,1,23,240
1906,1,23,240
1907,1,23,240
1908,1,23,240
1909,1,23,240
1910,2,30,316
1911,2,30,316
1912,2,30,316
1913,2,30,316
1914,2,30,316
1915,2,30,316
1916,2,30,316
1917,2,30,316
1918,2,30,316
1919,2,30,316
1920,2,30,311
1921,2,30,311
1922,2,30,311
1923,2,30,311
1924,2,30,311
1925,2,30,311
1926,2,30,311
1927,2,30,311
1928,2,30,311
1929,2,30,311
1930,2,30,311
1931,2,30,311
1932,2,30,311
1933,2,30,311
1934,2,30,311
1935,2,30,311
1936,2,30,311
1937,2,30,311
1938,2,30,311
1939,2,30,311
1940,2,30,311
1941,1,23,243
1942,1,23,243
1943,2,30,311
1944,1,23,243
1945,2,30,311
1946,2,30,311
1947,2,30,311
1948,2,30,311
1949,2,30,311
1950,1,27,284
1951,1,27,284
1952,2,38,393
1953,1,27,284
1954,2,38,393
1955,2,38,393
1956,2,38,393
1957,1,27,284
1958,1,27,284
1959,1,27,284
1960,1,27,284
1961,1,27,284
1962,1,27,284
1963,1,27,284
1964,1,27,284
1965,1,27,284
1966,1,27,284
1967,1,27,284
1968,1,27,284
1969,1,27,284
1970,1,27,281
1971,1,27,281
1972,1,27,281
1973,1,27,281
1974,1,27,281
1975,1,27,281
1976,1,27,281
1977,1,27,281
1978,1,27,281
1979,1,27,281
1980,1,27,281
1981,1,27,281
1982,1,27,281
1983,1,27,281
1984,1,27,281
1985,1,27,281
1986,1,27,281
1987,1,27,281
1988,1,27,281
1989,1,27,281
1990,1,27,288
1991,1,27,288
1992,1,27,288
1993,1,27,288
1994,1,27,288
1995,1,27,288
1996,1,27,288
1997,1,27,288
1998,1,27,288
1999,1,27,288
2000,1,27,288
2001,1,27,288
2002,1,27,288
2003,1,27,288
2004,1,27,288
2005,1,27,288
2006,1,27,288
2007,1,27,288
2008,1,27,288
2009,1,27,288
2010,1,27,286
2011,1,27,286
2012,1,27,286
2013,1,27,286
2014,1,27,286
2015,1,27,286
2016,1,27,286
2017,1,27,286
2018,1,27,286
2019,1,27,286
2020,1,27,282
2021,1,27,282
2022,1,27,282
2023,1,27,282
2024,1,27,282
2025,1,27,282
2026,1,27,282
2027,1,27,282
2028,1,27,282
2029,1,27,282
2030,1,27,282
2031,1,27,282
2032,1,27,282
2033,1,27,282
2034,1,27,282
2035,1,27,282
2036,1,27,282
2037,1,27,282
2038,1,27,282
2039,1,27,282
2040,1,20,210
2041,1,20,210
2042,1,20,210
2043,1,20,210
2044,1,20,210
2045,1,20,210
2046,1,20,210
2047,1,20,210
2048,1,20,210
2049,1,20,210
2050,1,20,210
2051,1,20,210
2052,1,20,210
2053,1,20,210
2054,1,20,210
2055,1,20,210
2056,1,20,210
2057,1,20,210
2058,1,20,210
2059,1,20,210
2060,1,20,210
2061,1,20,210
2062,1,20,210
2063,1,20,210
2064,1,20,210
2065,1,20,210
2066,1,20,210
2067,1,20,210
2068,1,20,210
2069,1,20,210
2070,1,20,217
2071,1,20,217
2072,1,20,217
2073,1,20,217
2074,1,20,217
2075,1,20,217
2076,1,20,217
2077,1,20,217
2078,1,20,217
2079,1,20,217
2080,1,20,217
2081,1,20,217
2082,1,20,217
2083,1,20,217
2084,1,20,217
2085,1,20,217
2086,1,20,217
2087,1,20,217
2088,1,20,217
2089,1,20,217
2090,1,20,218
2091,1,20,218
2092,1,20,218
2093,1,20,218
2094,1,20,218
2095,1,20,218
2096,1,20,218
2097,1,20,218
2098,1,20,218
2099,1,20,218
2100,1,20,218
2101,1,20,218
2102,1,20,218
2103,1,20,218
2104,1,20,218
2105,1,20,218
2106,1,20,218
2107,1,20,218
2108,1,20,218
2109,1,20,218
2110,1,20,218
2111,1,20,218
2112,1,20,218
2113,1,20,218
2114,1,20,218
2115,1,20,218
2116,1,20,218
2117,1,20,218
2118,1,20,218
2119,1,20,218
2120,1,21,222
2121,1,21,222
2122,1,21,222
2123,1,21,222
2124,1,21,222
2125,1,21,222
2126,1,21,222
2127,1,21,222
2128,1,21,222
2129,1,21,222
2130,1,21,222
2131,1,21,222
2132,1,21,222
2133,1,21,222
2134,1,21,222
2135,1,21,222
2136,1,21,222
2137,1,21,222
2138,1,21,222
2139,1,21,222
2140,1,21,222
2141,1,21,222
2142,1,21,222
2143,1,21,222
2144,1,21,222
2145,1,21,222
2146,1,21,222
2147,1,21,222
2148,1,21,222
2149,1,21,222
2150,1,21,221
2151,1,21,221
2152,1,21,221
2153,1,21,221
2154,1,21,221
2155,1,21,221
2156,1,21,221
2157,1,21,221
2158,1,21,221
2159,1,21,221
2160,1,21,223
2161,1,21,223
2162,1,21,223
2163,1,21,223
2164,1,21,223
2165,1,21,223
2166,1,21,223
2167,1,21,223
2168,1,21,223
2169,1,21,223
2170,1,21,223
2171,1,21,223
2172,1,21,223
2173,1,21,223
2174,1,21,223
2175,1,21,223
2176,1,21,223
2177,1,21,223
2178,1,21,223
2179,1,21,223
2180,1,21,227
2181,1,21,227
2182,1,21,227
2183,1,21,227
2184,1,21,227
2185,1,21,227
2186,1,21,227
2187,1,21,227
2188,1,21,227
2189,1,21,227
2190,1,25,264
2191,1,25,264
2192,1,25,264
2193,1,25,264
2194,1,25,264
2195,1,25,264
2196,1,25,264
2197,1,25,264
2198,1,25,264
2199,1,25,264
2200,1,25,261
2201,1,25,261
2202,1,25,261
2203,1,25,261
2204,1,25,261
2205,1,25,261
2206,1,25,261
2207,1,25,261
2208,1,25,261
2209,1,25,261
2210,1,25,261
2211,1,25,261
2212,1,25,261
2213,1,25,261
2214,1,25,261
2215,1,25,261
2216,1,25,261
2217,1,25,261
2218,1,25,261
2219,1,25,261
2220,1,25,268
2221,1,25,268
2222,1,25,268
2223,1,25,268
2224,1,25,268
2225,1,25,268
2226,1,25,268
2227,1,25,268
2228,1,25,268
2229,1,25,268
2230,1,29,304
2231,1,29,304
2232,1,29,304
2233,1,29,304
2234,1,29,304
2235,1,29,304
2236,1,29,304
2237,1,29,304
2238,1,29,304
2239,1,29,304
2240,1,29,304
2241,1,29,304
2242,1,29,304
2243,1,29,304
2244,1,29,304
2245,1,29,304
2246,1,29,304
2247,1,29,304
2248,1,29,304
2249,1,29,304
2250,8,94,959
2251,8,94,959
2252,8,94,959
2253,8,94,959
2254,8,94,959
2255,8,94,959
2256,8,94,959
2257,8,94,959
2258,8,94,959
2259,8,94,959
2260,8,94,959
2261,8,94,959
2262,8,94,959
2263,8,94,959
2264,8,94,959
2265,8,94,959
2266,8,94,959
2267,8,94,959
2268,8,94,959
2269,8,94,959
2270,8,91,927
2271,8,91,927
2272,8,91,927
2273,8,91,927
2274,8,91,927
2275,8,91,927
2276,8,91,927
2277,8,91,927
2278,8,91,927
2279,8,91,927
2280,8,91,920
2281,8,91,920
2282,8,91,920
2283,8,91,920
2284,8,91,920
2285,8,91,920
2286,8,91,920
2287,8,91,920
2288,8,91,920
2289,8,91,920
2290,8,91,920
2291,8,91,920
2292,8,91,920
2293,8,91,920
2294,8,91,920
2295,8,91,920
2296,8,91,920
2297,8,91,920
2298,8,91,920
2299,8,91,920
2300,8,91,926
2301,8,91,926
2302,8,91,926
2303,8,91,926
2304,8,91,926
2305,8,91,926
2306,8,91,926
2307,8,91,926
2308,8,91,926
2309,8,91,926
2310,8,91,926
2311,8,91,926
2312,8,91,926
2313,8,91,926
2314,8,91,926
2315,8,91,926
2316,8,91,926
2317,8,91,926
2318,8,91,926
2319,8,91,926
2320,8,91,921
2321,8,91,921
2322,8,91,921
2323,8,91,921
2324,8,91,921
2325,8,91,921
2326,8,91,921
2327,8,91,921
2328,8,91,921
2329,8,91,921
2330,8,91,921
2331,8,91,921
2332,8,91,921
2333,8,91,921
2334,8,91,921
2335,8,91,921
2336,8,91,921
2337,8,91,921
2338,8,91,921
2339,8,91,921
2340,8,91,921
2341,8,91,921
2342,8,91,921
2343,8,91,921
2344,8,91,921
2345,8,91,921
2346,8,91,921
2347,8,91,921
2348,8,91,921
2349,8,91,921
2350,8,98,997
2351,8,98,997
2352,8,98,997
2353,8,98,997
2354,8,98,997
2355,8,98,997
2356,8,98,997
2357,8,98,997
2358,8,98,997
2359,8,98,997
2360,8,98,997
2361,8,98,997
2362,8,98,997
2363,8,98,997
2364,8,98,997
2365,8,98,997
2366,8,98,997
2367,8,98,997
2368,8,98,997
2369,8,98,997
2370,8,98,994
2371,8,98,994
2372,8,98,994
2373,8,98,994
2374,8,98,994
2375,8,98,994
2376,8,98,994
2377,8,98,994
2378,8,98,994
2379,8,98,994
2380,8,98,994
2381,8,98,994
2382,8,98,994
2383,8,98,994
2384,8,98,994
2385,8,98,994
2386,8,98,994
2387,8,98,994
2388,8,98,994
2389,8,98,994
2390,8,98,994
2391,2,30,314
2392,8,98,994
2393,8,98,994
2394,8,98,994
2395,8,98,994
2396,2,30,314
2397,8,98,994
2398,8,98,994
2399,8,98,994
2400,2,30,316
2401,2,30,316
2402,2,30,316
2403,2,30,316
2404,2,30,316
2405,2,30,316
2406,2,30,316
2407,2,30,316
2408,2,30,316
2409,2,30,316
2410,2,30,316
2411,2,30,316
2412,2,30,316
2413,2,30,316
2414,2,30,316
2415,2,30,316
2416,2,30,316
2417,2,30,316
2418,2,30,316
2419,2,30,316
2420,2,30,316
2421,2,30,316
2422,2,30,316
2423,2,30,316
2424,2,30,316
2425,2,30,316
2426,2,30,316
2427,2,30,316
2428,2,30,316
2429,2,30,316
2430,2,30,311
2431,2,30,311
2432,2,30,311
2433,2,30,311
2434,2,30,311
2435,2,30,311
2436,2,30,311
2437,2,30,311
2438,2,30,311
2439,2,30,311
2440,2,30,311
2441,2,30,311
2442,2,30,311
2443,2,30,311
2444,2,30,311
2445,2,30,311
2446,2,30,311
2447,2,30,311
2448,2,30,311
2449,2,30,311
2450,2,30,317
2451,2,30,317
2452,2,30,317
2453,2,30,317
2454,2,30,317
2455,2,30,317
2456,2,30,317
2457,2,30,317
2458,2,30,317
2459,2,30,317
2460,2,38,393
2461,2,38,393
2462,2,38,393
2463,2,38,393
2464,2,38,393
2465,2,38,393
2466,2,38,393
2467,2,38,393
2468,2,38,393
2469,2,38,393
2470,2,38,393
2471,2,38,393
2472,2,38,393
2473,2,38,393
2474,2,38,393
2475,2,38,393
2476,2,38,393
2477,2,38,393
2478,2,38,393
2479,2,38,393
2480,1,27,281
2481,1,27,281
2482,1,27,281
2483,1,27,281
2484,1,27,281
2485,1,27,281
2486,1,27,281
2487,1,27,281
2488,1,27,281
2489,1,27,281
2490,1,27,281
2491,1,27,281
2492,1,27,281
2493,1,27,281
2494,1,27,281
2495,1,27,281
2496,1,27,281
2497,1,27,281
2498,1,27,281
2499,1,27,281
2500,1,27,280
2501,1,27,280
2502,1,27,280
2503,1,27,280
2504,1,27,280
2505,1,27,280
2506,1,27,280
2507,1,27,280
2508,1,27,280
2509,1,27,280
2510,1,27,286
2511,1,27,286
2512,1,27,286
2513,1,27,286
2514,1,27,286
2515,1,27,286
2516,1,27,286
2517,1,27,286
2518,1,27,286
2519,1,27,286
2520,1,27,286
2521,1,27,286
2522,1,27,286
2523,1,27,286
2524,1,27,286
2525,1,27,286
2526,1,27,286
2527,1,27,286
2528,1,27,286
2529,1,27,286
2530,1,27,289
2531,1,27,289
2532,1,27,289
2533,1,27,289
2534,1,27,289
2535,1,27,289
2536,1,27,289
2537,1,27,289
2538,1,27,289
2539,1,27,289
2540,1,27,289
2541,1,27,289
2542,1,27,289
2543,1,27,289
2544,1,27,289
2545,1,27,289
2546,1,27,289
2547,1,27,289
2548,1,27,289
2549,1,27,289
2550,1,27,289
2551,1,27,289
2552,1,27,289
2553,1,27,289
2554,1,27,289
2555,1,27,289
2556,1,27,289
2557,1,27,289
2558,1,27,289
2559,1,27,289
2560,1,20,210
2561,1,20,210
2562,1,20,210
2563,1,20,210
2564,1,20,210
2565,1,20,210
2566,1,20,210
2567,1,20,210
2568,1,20,210
2569,1,20,210
2570,1,20,210
2571,1,20,210
2572,1,20,210
2573,1,20,210
2574,1,20,210
2575,1,20,210
2576,1,20,210
2577,1,20,210
2578,1,20,210
2579,1,20,210
2580,1,20,217
2581,1,20,217
2582,1,20,217
2583,1,20,217
2584,1,20,217
2585,1,20,217
2586,1,20,217
2587,1,20,217
2588,1,20,217
2589,1,20,217
2590,1,20,217
2591,1,20,217
2592,1,20,217
2593,1,20,217
2594,1,20,217
2595,1,20,217
2596,1,20,217
2597,1,20,217
2598,1,20,217
2599,1,20,217
2600,1,20,217
2601,1,20,217
2602,1,20,217
2603,1,20,217
2604,1,20,217
2605,1,20,217
2606,1,20,217
2607,1,20,217
2608,1,20,217
2609,1,20,217
2610,1,20,213
2611,1,20,213
2612,1,20,213
2613,1,20,213
2614,1,20,213
2615,1,20,213
2616,1,20,213
2617,1,20,213
2618,1,20,213
2619,1,20,213
2620,1,20,218
2621,1,20,218
2622,1,20,218
2623,1,20,218
2624,1,20,218
2625,1,20,218
2626,1,20,218
2627,1,20,218
2628,1,20,218
2629,1,20,218
2630,1,20,218
2631,1,20,218
2632,1,20,218
2633,1,20,218
2634,1,20,218
2635,1,20,218
2636,1,20,218
2637,1,20,218
2638,1,20,218
2639,1,20,218
2640,1,21,222
2641,1,21,222
2642,1,21,222
2643,1,21,222
2644,1,21,222
2645,1,21,222
2646,1,21,222
2647,1,21,222
2648,1,21,222
2649,1,21,222
2650,1,21,226
2651,1,21,226
2652,1,21,226
2653,1,21,226
2654,1,21,226
2655,1,21,226
2656,1,21,226
2657,1,21,226
2658,1,21,226
2659,1,21,226
2660,1,21,226
2661,1,21,226
2662,1,21,226
2663,1,21,226
2664,1,21,226
2665,1,21,226
2666,1,21,226
2667,1,21,226
2668,1,21,226
2669,1,21,226
2670,1,21,226
2671,1,21,226
2672,1,21,226
2673,1,21,226
2674,1,21,226
2675,1,21,226
2676,1,21,226
2677,1,21,226
2678,1,21,226
2679,1,21,226
2680,1,21,221
2681,1,21,221
2682,1,21,221
2683,1,21,221
2684,1,21,221
2685,1,21,221
2686,1,21,221
2687,1,21,221
2688,1,21,221
2689,1,21,221
2690,1,21,221
2691,1,21,221
2692,1,21,221
2693,1,21,221
2694,1,21,221
2695,1,21,221
2696,1,21,221
2697,1,21,221
2698,1,21,221
2699,1,21,221
2700,1,21,223
2701,1,21,223
2702,1,21,223
2703,1,21,223
2704,1,21,223
2705,1,21,223
2706,1,21,223
2707,1,21,223
2708,1,21,223
2709,1,21,223
2710,1,21,228
2711,1,21,228
2712,1,21,228
2713,1,21,228
2714,1,21,228
2715,1,21,228
2716,1,21,228
2717,1,21,228
2718,1,21,228
2719,1,21,228
2720,1,25,264
2721,1,25,264
2722,1,25,264
2723,1,25,264
2724,1,25,264
2725,1,25,264
2726,1,25,264
2727,1,25,264
2728,1,25,264
2729,1,25,264
2730,1,25,261
2731,1,25,261
2732,1,25,261
2733,1,25,261
2734,1,25,261
2735,1,25,261
2736,1,25,261
2737,1,25,261
2738,1,25,261
2739,1,25,261
2740,1,25,261
2741,1,25,261
2742,1,25,261
2743,1,25,261
2744,1,25,261
2745,1,25,261
2746,1,25,261
2747,1,25,261
2748,1,25,261
2749,1,25,261
2750,1,25,268
2751,1,25,268
2752,1,25,268
2753,1,25,268
2754,1,25,268
2755,1,25,268
2756,1,25,268
2757,1,25,268
2758,1,25,268
2759,1,25,268
2760,1,25,268
2761,1,25,268
2762,1,25,268
2763,1,25,268
2764,1,25,268
2765,1,25,268
2766,1,25,268
2767,1,25,268
2768,1,25,268
2769,1,25,268
2770,1,25,268
2771,1,25,268
2772,1,25,268
2773,1,25,268
2774,1,25,268
2775,1,25,268
2776,1,25,268
2777,1,25,268
2778,1,25,268
2779,1,25,268
2780,8,94,958
2781,8,94,958
2782,8,94,958
2783,8,94,958
2784,8,94,958
2785,8,94,958
2786,8,94,958
2787,8,94,958
2788,8,94,958
2789,8,94,958
2790,8,94,959
2791,8,94,959
2792,8,94,959
2793,8,94,959
2794,8,94,959
2795,8,94,959
2796,8,94,959
2797,8,94,959
2798,8,94,959
2799,8,94,959
2800,8,94,951
2801,8,94,951
2802,8,94,951
2803,8,94,951
2804,8,94,951
2805,8,94,951
2806,8,94,951
2807,8,94,951
2808,8,94,951
2809,8,94,951
2810,8,94,951
2811,8,94,951
2812,8,94,951
2813,8,94,951
2814,8,94,951
2815,8,94,951
2816,8,94,951
2817,8,94,951
2818,8,94,951
2819,8,94,951
2820,8,91,920
2821,8,91,920
2822,8,91,920
2823,8,91,920
2824,8,91,920
2825,8,91,920
2826,8,91,920
2827,8,91,920
2828,8,91,920
2829,8,91,920
2830,8,91,920
2831,8,91,920
2832,8,91,920
2833,8,91,920
2834,8,91,920
2835,8,91,920
2836,8,91,920
2837,8,91,920
2838,8,91,920
2839,8,91,920
2840,8,91,926
2841,8,91,926
2842,8,91,926
2843,8,91,926
2844,8,91,926
2845,8,91,926
2846,8,91,926
2847,8,91,926
2848,8,91,926
2849,8,91,926
2850,8,91,926
2851,8,91,926
2852,8,91,926
2853,8,91,926
2854,8,91,926
2855,8,91,926
2856,8,91,926
2857,8,91,926
2858,8,91,926
2859,8,91,926
2860,8,91,928
2861,8,91,928
2862,8,91,928
2863,8,91,928
2864,8,91,928
2865,8,91,928
2866,8,91,928
2867,8,91,928
2868,8,91,928
2869,8,91,928
2870,8,91,928
2871,8,91,928
2872,8,91,928
2873,8,91,928
2874,8,91,928
2875,8,91,928
2876,8,91,928
2877,8,91,928
2878,8,91,928
2879,8,91,928
2880,8,91,921
2881,8,91,921
2882,8,91,921
2883,8,91,921
2884,8,91,921
2885,8,91,921
2886,8,91,921
2887,8,91,921
2888,8,91,921
2889,8,91,921
2890,8,98,997
2891,8,98,997
2892,8,98,997
2893,8,98,997
2894,8,98,997
2895,8,98,997
2896,8,98,997
2897,8,98,997
2898,8,98,997
2899,8,98,997
2900,8,98,997
2901,8,98,997
2902,8,98,997
2903,8,98,997
2904,8,98,997
2905,8,98,997
2906,8,98,997
2907,8,98,997
2908,8,98,997
2909,8,98,997
2910,8,98,997
2911,8,98,997
2912,8,98,997
2913,8,98,997
2914,8,98,997
2915,8,98,997
2916,8,98,997
2917,8,98,997
2918,8,98,997
2919,8,98,997
2920,8,98,991
2921,8,98,991
2922,8,98,991
2923,8,98,991
2924,8,98,991
2925,8,98,991
2926,8,98,991
2927,8,98,991
2928,8,98,991
2929,8,98,991
2930,8,98,994
2931,8,98,994
2932,8,98,994
2933,8,98,994
2934,8,98,994
2935,8,98,994
2936,8,98,994
2937,8,98,994
2938,8,98,994
2939,8,98,994
2940,8,98,994
2941,8,98,994
2942,8,98,994
2943,8,98,994
2944,8,98,994
2945,8,98,994
2946,8,98,994
2947,8,98,994
2948,8,98,994
2949,8,98,994
2950,2,30,314
2951,2,30,314
2952,2,30,314
2953,2,30,314
2954,2,30,314
2955,2,30,314
2956,2,30,314
2957,2,30,314
2958,2,30,314
2959,2,30,314
2960,2,30,316
2961,2,30,316
2962,2,30,316
2963,2,30,316
2964,2,30,316
2965,2,30,316
2966,2,30,316
2967,2,30,316
2968,2,30,316
2969,2,30,316
2970,2,30,316
2971,2,30,316
2972,2,30,316
2973,2,30,316
2974,2,30,316
2975,2,30,316
2976,2,30,316
2977,2,30,316
2978,2,30,316
2979,2,30,316
2980,2,30,319
2981,2,30,319
2982,2,30,319
2983,2,30,319
2984,2,30,319
2985,2,30,319
2986,2,30,319
2987,2,30,319
2988,2,30,319
2989,2,30,319
2990,2,30,311
2991,2,30,311
2992,2,30,311
2993,2,30,311
2994,2,30,311
2995,2,30,311
2996,2,30,311
2997,2,30,311
2998,2,30,311
2999,2,30,311
3000,2,30,317
3001,2,30,317
3002,2,30,317
3003,2,30,317
3004,2,30,317
3005,2,30,317
3006,2,30,317
3007,2,30,317
3008,2,30,317
3009,2,30,317
3010,2,30,317
3011,2,30,317
3012,2,30,317
3013,2,30,317
3014,2,30,317
3015,2,30,317
3016,2,30,317
3017,2,30,317
3018,2,30,317
3019,2,30,317
3020,2,38,393
3021,2,38,393
3022,2,38,393
3023,2,38,393
3024,2,38,393
3025,2,38,393
3026,2,38,393
3027,2,38,393
3028,2,38,393
3029,2,38,393
3030,2,38,393
3031,2,38,393
3032,2,38,393
3033,2,38,393
3034,2,38,393
3035,2,38,393
3036,2,38,393
3037,2,38,393
3038,2,38,393
3039,2,38,393
3040,2,38,393
3041,2,38,393
3042,2,38,393
3043,2,38,393
3044,2,38,393
3045,2,38,393
3046,2,38,393
3047,2,38,393
3048,2,38,393
3049,2,38,393
3050,2,38,390
3051,2,38,390
3052,2,38,390
3053,2,38,390
3054,2,38,390
3055,2,38,390
3056,2,38,390
3057,2,38,390
3058,2,38,390
3059,2,38,390
3060,1,27,280
3061,1,27,280
3062,1,27,280
3063,1,27,280
3064,1,27,280
3065,1,27,280
3066,1,27,280
3067,1,27,280
3068,1,27,280
3069,1,27,280
3070,1,27,280
3071,1,27,280
3072,1,27,280
3073,1,27,280
3074,1,27,280
3075,1,27,280
3076,1,27,280
3077,1,27,280
3078,1,27,280
3079,1,27,280
3080,1,27,285
3081,1,27,285
3082,1,27,285
3083,1,27,285
3084,1,27,285
3085,1,27,285
3086,1,27,285
3087,1,27,285
3088,1,27,285
3089,1,27,285
3090,1,27,285
3091,1,27,285
3092,1,27,285
3093,1,27,285
3094,1,27,285
3095,1,27,285
3096,1,27,285
3097,1,27,285
3098,1,27,285
3099,1,27,285
3100,1,27,285
3101,1,27,285
3102,1,27,285
3103,1,27,285
3104,1,27,285
3105,1,27,285
3106,1,27,285
3107,1,27,285
3108,1,27,285
3109,1,27,285
3110,1,26,274
3111,1,26,274
3112,1,26,274
3113,1,26,274
3114,1,26,274
3115,1,26,274
3116,1,26,274
3117,1,26,274
3118,1,26,274
3119,1,26,274
3120,1,26,278
3121,1,26,278
3122,1,26,278
3123,1,26,278
3124,1,26,278
3125,1,26,278
3126,1,26,278
3127,1,26,278
3128,1,26,278
3129,1,26,278
3130,1,26,278
3131,1,26,278
3132,1,26,278
3133,1,26,278
3134,1,26,278
3135,1,26,278
3136,1,26,278
3137,1,26,278
3138,1,26,278
3139,1,26,278
3140,1,20,210
3141,1,20,210
3142,1,20,210
3143,1,20,210
3144,1,20,210
3145,1,20,210
3146,1,20,210
3147,1,20,210
3148,1,20,210
3149,1,20,210
3150,1,20,214
3151,1,20,214
3152,1,20,214
3153,1,20,214
3154,1,20,214
3155,1,20,214
3156,1,20,214
3157,1,20,214
3158,1,20,214
3159,1,20,214
3160,1,20,214
3161,1,20,214
3162,1,20,214
3163,1,20,214
3164,1,20,214
3165,1,20,214
3166,1,20,214
3167,1,20,214
3168,1,20,214
3169,1,20,214
3170,1,20,214
3171,1,20,214
3172,1,20,214
3173,1,20,214
3174,1,20,214
3175,1,20,214
3176,1,20,214
3177,1,20,214
3178,1,20,214
3179,1,20,214
3180,1,20,213
3181,1,20,213
3182,1,20,213
3183,1,20,213
3184,1,20,213
3185,1,20,213
3186,1,20,213
3187,1,20,213
3188,1,20,213
3189,1,20,213
3190,1,20,213
3191,1,20,213
3192,1,20,213
3193,1,20,213
3194,1,20,213
3195,1,20,213
3196,1,20,213
3197,1,20,213
3198,1,20,213
3199,1,20,213
3200,1,20,213
3201,1,20,213
3202,1,20,213
3203,1,20,213
3204,1,20,213
3205,1,20,213
3206,1,20,213
3207,1,20,213
3208,1,20,213
3209,1,20,213
3210,1,22,236
3211,1,22,236
